answer_id,document_id,question_id,text,answer_start,answer_end,answer_category,question,file_name,context
903454,1519798,1018528, 28-02-2023,96,107,,PDF_Invoice date,ICIC_KVGB_NFS1_202302_D_KVGBNFS102230041.txt,"KARNATAKA VIKAS GRAMEENA BANK HEAD OFFICE, BELGAUM ROAD, DHARWAD, KARNATAKA 580008 INVOICE DATE: 28-02-2023 CUSTOMER:ICICI BANK LTD. ADDRESS :ICICI BANK TOWER, GROUND FLOOR, BKC ROAD, MUMBAI, 400051 INVOICE NO: STATE :MAHARASHTRA STATE CODE :27 KVGBNFS102230041 GSTIN :27AAACI1195H1ZM SR.NO. DESCRIPTION HSN CODE DETAILS COUNT UNIT AMOUNT(RS.) INTERCHANGE RECEIVED FOR THE MONTH OF FEB-23 997158 NO. OF FINA"
903456,1519798,1018526,"@9%% 0,00",521,530,,PDF_SGST / UGST @ 9 %,ICIC_KVGB_NFS1_202302_D_KVGBNFS102230041.txt,"ARASHTRA STATE CODE :27 KVGBNFS102230041 GSTIN :27AAACI1195H1ZM SR.NO. DESCRIPTION HSN CODE DETAILS COUNT UNIT AMOUNT(RS.) INTERCHANGE RECEIVED FOR THE MONTH OF FEB-23 997158 NO. OF FINANCIAL TRANSACTIONS 528 8976.00 NO. OF NON-FINANCIAL TRANSACTIONS 70 420.00 TOTAL 9396.00 CGST @ 9% 0.00 SGST/UGST @9%% 0,00 IGST @ 18% 1691.28 GRAND TOTAL 11087.28 TOTAL (AMOUNT IN WORDS) RUPEES ELEVEN THOUSAND EIGHTY SEVEN AND TWENTY EIGHT PAISE ONLY FOR KARNATAKA VIKAS GRAMEENA BANK GSTIN: 29AAAAK6324Q124 PAN: AAAAK6324Q STATE: KARNATAKA APPROVAL SIGNATURE SIGNER: SHIVANANJEGOUDA DATE: WEDNESDAY, APRIL 19, 2023 7:38 P"
903460,1519799,1018519,27AAACI1 195H12M,190,206,,ICICI GST NO,ICIC_LAVB_UPI1_202212_D_LAVBUPI112220081.txt,"XDBS LIVE MORE, BANK LESS TAX INVOICE DETAILS OF RECEIVER (BILLED TO) ORIGINAL FOR RECIPIENT ICICI BANK LIMITED STATE MAHARASHTRA ICICI BANK TOWERS GROUND FLOOR STATE CODE 27 BKC ROAD GSTIN 27AAACI1 195H12M MUMBAI, MAHARASHTRA, 400051 POS 27 - MAHARASHTRA DETAILS OF SERVICE PROVIDER DBS BANK INDIA LIMITED STATE MAHARASHTRA GROUND, 1ST,16TH, 18TH, 19TH FLOORS STATE CODE 27 EXPRESS TOWERS, NARIMAN POINT CSTIN 27AAGCD5838A1ZT MUMBAI,MAHARASHTRA 400 021 SAC/HSN CODE 997158 CUSTOMER ID ELVBBANKO053 SAC DES"
903470,1519800,1018519,27AAACI1195H1ZM,282,297,,ICICI GST NO,ICIC_LIM1_NFS1_202302_D_LIM1NFS102230015.txt,"THE LIMBASI URBAN CO-OPERATIVE BANK LTD LIMBASI IN BAZAR, LIMBASI, TA:MATAR, DIST:KHEDA, LIMBASI INVOICE DATE: 28-02-2023 CUSTOMER:ICICI BANK LTD. ADDRESS :ICICI BANK TOWER, GROUND FLOOR, BKC ROAD, MUMBAI,400051 INVOICE NO: STATE :MAHARASHTRA STATE CODE :27 LIM1NFS102230015 GSTIN :27AAACI1195H1ZM SR.NO. DESCRIPTION HSN CODE DETAILS COUNT UNIT AMOUNT(RS.) INTERCHANGE RECEIVED FOR THE MONTH OF FEB-23 997158 NO. OF FINANCIAL TRANSACTIONS 109 1853.00 NO. OF NON-FINANCIAL TRANSACTIONS 15 90.00 TOTAL 1943.00 CGST @ 9% 0.00 SGST/UGST @9%% 0,00 IGST @ 18% 349.74 GRAND TOTAL 2292.74 TOTAL (AMOUNT IN"
903473,1519800,1018525,@ 9% 0.00,513,522,,PDF_CGST @ 9%,ICIC_LIM1_NFS1_202302_D_LIM1NFS102230015.txt,"NVOICE NO: STATE :MAHARASHTRA STATE CODE :27 LIM1NFS102230015 GSTIN :27AAACI1195H1ZM SR.NO. DESCRIPTION HSN CODE DETAILS COUNT UNIT AMOUNT(RS.) INTERCHANGE RECEIVED FOR THE MONTH OF FEB-23 997158 NO. OF FINANCIAL TRANSACTIONS 109 1853.00 NO. OF NON-FINANCIAL TRANSACTIONS 15 90.00 TOTAL 1943.00 CGST @ 9% 0.00 SGST/UGST @9%% 0,00 IGST @ 18% 349.74 GRAND TOTAL 2292.74 TOTAL (AMOUNT IN WORDS) RUPEES TWO THOUSAND TWO HUNDRED NINTY TWO AND SEVENTY FOUR PAISE ONLY FOR THE LIMBASI URBAN CO-OPERATIVE BANK LTD LIMBASI GSTIN: 24AAAAT1430C179 PAN: AAAAT1430C STATE: GUJARAT APPROVAL SIGNATURE SIGNER: RAVAL RAVIKUMA"
903475,1519800,1018523,24AAAAT1430C179,734,749,,PDF_GSTIN,ICIC_LIM1_NFS1_202302_D_LIM1NFS102230015.txt,"IONS 109 1853.00 NO. OF NON-FINANCIAL TRANSACTIONS 15 90.00 TOTAL 1943.00 CGST @ 9% 0.00 SGST/UGST @9%% 0,00 IGST @ 18% 349.74 GRAND TOTAL 2292.74 TOTAL (AMOUNT IN WORDS) RUPEES TWO THOUSAND TWO HUNDRED NINTY TWO AND SEVENTY FOUR PAISE ONLY FOR THE LIMBASI URBAN CO-OPERATIVE BANK LTD LIMBASI GSTIN: 24AAAAT1430C179 PAN: AAAAT1430C STATE: GUJARAT APPROVAL SIGNATURE SIGNER: RAVAL RAVIKUMAR R DATE: THURSDAY, APRIL 6, 2023 01:40 PM REASON: DIGITALLY SIGNED"
903476,1519800,1018527,@ 18% 349.74,548,560,,PDF_IGST @ 18%,ICIC_LIM1_NFS1_202302_D_LIM1NFS102230015.txt," CODE :27 LIM1NFS102230015 GSTIN :27AAACI1195H1ZM SR.NO. DESCRIPTION HSN CODE DETAILS COUNT UNIT AMOUNT(RS.) INTERCHANGE RECEIVED FOR THE MONTH OF FEB-23 997158 NO. OF FINANCIAL TRANSACTIONS 109 1853.00 NO. OF NON-FINANCIAL TRANSACTIONS 15 90.00 TOTAL 1943.00 CGST @ 9% 0.00 SGST/UGST @9%% 0,00 IGST @ 18% 349.74 GRAND TOTAL 2292.74 TOTAL (AMOUNT IN WORDS) RUPEES TWO THOUSAND TWO HUNDRED NINTY TWO AND SEVENTY FOUR PAISE ONLY FOR THE LIMBASI URBAN CO-OPERATIVE BANK LTD LIMBASI GSTIN: 24AAAAT1430C179 PAN: AAAAT1430C STATE: GUJARAT APPROVAL SIGNATURE SIGNER: RAVAL RAVIKUMAR R DATE: THURSDAY, APRIL 6, 2023 01:4"
903478,1519800,1018528,28-02-2023,111,121,,PDF_Invoice date,ICIC_LIM1_NFS1_202302_D_LIM1NFS102230015.txt,"THE LIMBASI URBAN CO-OPERATIVE BANK LTD LIMBASI IN BAZAR, LIMBASI, TA:MATAR, DIST:KHEDA, LIMBASI INVOICE DATE: 28-02-2023 CUSTOMER:ICICI BANK LTD. ADDRESS :ICICI BANK TOWER, GROUND FLOOR, BKC ROAD, MUMBAI,400051 INVOICE NO: STATE :MAHARASHTRA STATE CODE :27 LIM1NFS102230015 GSTIN :27AAACI1195H1ZM SR.NO. DESCRIPTION HSN CODE DETAILS COUNT UNIT AMOUNT(RS.) INTERCHANGE RECEIVED FOR THE MONTH OF FEB-23 997158 NO. OF FINAN"
903480,1519800,1018526,"@9%% 0,00",533,542,,PDF_SGST / UGST @ 9 %,ICIC_LIM1_NFS1_202302_D_LIM1NFS102230015.txt,"HARASHTRA STATE CODE :27 LIM1NFS102230015 GSTIN :27AAACI1195H1ZM SR.NO. DESCRIPTION HSN CODE DETAILS COUNT UNIT AMOUNT(RS.) INTERCHANGE RECEIVED FOR THE MONTH OF FEB-23 997158 NO. OF FINANCIAL TRANSACTIONS 109 1853.00 NO. OF NON-FINANCIAL TRANSACTIONS 15 90.00 TOTAL 1943.00 CGST @ 9% 0.00 SGST/UGST @9%% 0,00 IGST @ 18% 349.74 GRAND TOTAL 2292.74 TOTAL (AMOUNT IN WORDS) RUPEES TWO THOUSAND TWO HUNDRED NINTY TWO AND SEVENTY FOUR PAISE ONLY FOR THE LIMBASI URBAN CO-OPERATIVE BANK LTD LIMBASI GSTIN: 24AAAAT1430C179 PAN: AAAAT1430C STATE: GUJARAT APPROVAL SIGNATURE SIGNER: RAVAL RAVIKUMAR R DATE: THURSDAY, "
903482,1519801,1018519,27AAAC11195H1ZM,327,342,,ICICI GST NO,ICIC_MAJX_NACH_202301_D_MAJXNACH01230007.txt,"BANK LTD MANJERI CO OP URBAN BANK LED HEAD OFFICE:COURT ROAD, MANJERI-PO, MALAPURAM DIST -KERALA-ST , PIN-676121 INVOICE DATE: 31-01-2023 CUSTOMER: ICICI BANK LTD. ADDRESS: ICICI BANK TOWERS, BANDRA KURLA COMPLEX, MUMBAI - 400051 INVOICE NO: MAJXNACHO1230007 STATE: MAHARASHTRA STATE CODE: 27 GSTIN: 27AAAC11195H1ZM SR. NO. DESCRIPTION HSN CODE DETAILS COUNT UNIT AMOUNT (RS.) 1 INTERCHANGE RECEIVED FOR THE MONTH OF JAN-23 997158 ACH DEBIT (306) 21 10.50 ACH DEBIT (306)-RPN 2.50 ACH DR MUT 4.50 NREGA MATERIALS-NON 0,25 DBT TOTAL 17.75 ""GST 2 9% SGST/UGST @ 9% 0.00 GST @ 18%% 3.20 GRAND TOTAL 20.95 TOTAL (AMOUNT"
903486,1519801,1018523,32AAIFM4811H22,740,754,,PDF_GSTIN,ICIC_MAJX_NACH_202301_D_MAJXNACH01230007.txt," OF JAN-23 997158 ACH DEBIT (306) 21 10.50 ACH DEBIT (306)-RPN 2.50 ACH DR MUT 4.50 NREGA MATERIALS-NON 0,25 DBT TOTAL 17.75 ""GST 2 9% SGST/UGST @ 9% 0.00 GST @ 18%% 3.20 GRAND TOTAL 20.95 TOTAL (AMOUNT IN WORDS) RUPEES TWENTY AND NINTY FIVE PALSE ONLY FOR MANJERI CO-OPERATIVE URBAN BANK LTD GSTIN: 32AAIFM4811H22) PAN: AAIFM4811H STATE: KERALA APPROVAL SIGNATURE SIGNOR: AHAMED P DATA: WEDNESDAY, APRIL 12, 2023 4:36 PM REASON: DIGITALLY SIGNED"
903492,1519801,1018528,31-01-2023,154,164,,PDF_Invoice date,ICIC_MAJX_NACH_202301_D_MAJXNACH01230007.txt,"MANJERI CO-OPERATIVE URBAN BANK LTD MANJERI CO OP URBAN BANK LED HEAD OFFICE:COURT ROAD, MANJERI-PO, MALAPURAM DIST -KERALA-ST , PIN-676121 INVOICE DATE: 31-01-2023 CUSTOMER: ICICI BANK LTD. ADDRESS: ICICI BANK TOWERS, BANDRA KURLA COMPLEX, MUMBAI - 400051 INVOICE NO: MAJXNACHO1230007 STATE: MAHARASHTRA STATE CODE: 27 GSTIN: 27AAAC11195H1ZM SR. NO. DESCRIPTION HSN CODE DETAILS COUNT UNIT AMOUNT (RS.) 1 INTERCHANGE RECEIVED FOR THE MONTH OF JAN-23 997158 ACH DE"
903497,1519801,1018520,MAJXNACHO1230007,269,285,,PDF_Invoice Number,ICIC_MAJX_NACH_202301_D_MAJXNACH01230007.txt,"MANJERI CO-OPERATIVE URBAN BANK LTD MANJERI CO OP URBAN BANK LED HEAD OFFICE:COURT ROAD, MANJERI-PO, MALAPURAM DIST -KERALA-ST , PIN-676121 INVOICE DATE: 31-01-2023 CUSTOMER: ICICI BANK LTD. ADDRESS: ICICI BANK TOWERS, BANDRA KURLA COMPLEX, MUMBAI - 400051 INVOICE NO: MAJXNACHO1230007 STATE: MAHARASHTRA STATE CODE: 27 GSTIN: 27AAAC11195H1ZM SR. NO. DESCRIPTION HSN CODE DETAILS COUNT UNIT AMOUNT (RS.) 1 INTERCHANGE RECEIVED FOR THE MONTH OF JAN-23 997158 ACH DEBIT (306) 21 10.50 ACH DEBIT (306)-RPN 2.50 ACH DR MUT 4.50 NREGA MATERIALS-NON 0,25 DBT TOTAL 17.75 ""GST 2 9% SGST/UGST "
903501,1519801,1018526,@ 9% 0.00,585,594,,PDF_SGST / UGST @ 9 %,ICIC_MAJX_NACH_202301_D_MAJXNACH01230007.txt," STATE: MAHARASHTRA STATE CODE: 27 GSTIN: 27AAAC11195H1ZM SR. NO. DESCRIPTION HSN CODE DETAILS COUNT UNIT AMOUNT (RS.) 1 INTERCHANGE RECEIVED FOR THE MONTH OF JAN-23 997158 ACH DEBIT (306) 21 10.50 ACH DEBIT (306)-RPN 2.50 ACH DR MUT 4.50 NREGA MATERIALS-NON 0,25 DBT TOTAL 17.75 ""GST 2 9% SGST/UGST @ 9% 0.00 GST @ 18%% 3.20 GRAND TOTAL 20.95 TOTAL (AMOUNT IN WORDS) RUPEES TWENTY AND NINTY FIVE PALSE ONLY FOR MANJERI CO-OPERATIVE URBAN BANK LTD GSTIN: 32AAIFM4811H22) PAN: AAIFM4811H STATE: KERALA APPROVAL SIGNATURE SIGNOR: AHAMED P DATA: WEDNESDAY, APRIL 12, 2023 4:36 PM REASON: DIGITALLY SIGNED"
903638,1519808,1018524,INTERCHANGE RECEIVED FOR THE MONTH OF FEB-23 997158 NO. OF FINANCIAL TRANSACTIONS 387 6579.00 NO. OF NON-FINANCIAL TRANSACTIONS 23 138.00 TOTAL 6717.00,405,556,,PDF_Interchange Fees,ICIC_MGCB_NFS1_202302_D_MGCBNFS102230037.txt," OFF VEERA DESAI RD,AN DHERI W, MUMBAI INVOICE DATE: 28-02-2023 CUSTOMER:ICICI BANK LTD. ADDRESS :ICICI BANK TOWER, GROUND FLOOR, BKC ROAD, MUMBAI, 400051 INVOICE NO: STATE :MAHARASHTRA STATE CODE :27 MGCBNFS102230037 GSTIN :27AAACI1195H1ZM SR.NO. DESCRIPTION HSN CODE DETAILS COUNT UNIT AMOUNT(RS.) INTERCHANGE RECEIVED FOR THE MONTH OF FEB-23 997158 NO. OF FINANCIAL TRANSACTIONS 387 6579.00 NO. OF NON-FINANCIAL TRANSACTIONS 23 138.00 TOTAL 6717.00 CGST 604.53 SGST/UGST @9%% 604.53 IGST @ 18% 0.00 GRAND TOTAL 7926.06 TOTAL (AMOUNT IN WORDS) RUPEES SEVEN THOUSAND NINE HUNDRED TWENTY SIX AND SIX PAISE ONLY FOR THE MOGAVEERA CO-OPERATIVE BANK LTD GSTIN: 27AAAAT3999G2ZO PAN: AAAAT3999G STATE: MAHARASHTRA APPROVAL SIGNATURE SIGNOR: PREETI PRAVIN C"
903642,1519808,1018520,MGCBNFS102230037,306,322,,PDF_Invoice Number,ICIC_MGCB_NFS1_202302_D_MGCBNFS102230037.txt,"GAVEERA CO-OPERATIVE BANK LTD ADMIN OFFICE, 5TH FIR, MOGAVEERA BHAWAN, M.V.M EDUCATION CAMPUS MARG, OFF VEERA DESAI RD,AN DHERI W, MUMBAI INVOICE DATE: 28-02-2023 CUSTOMER:ICICI BANK LTD. ADDRESS :ICICI BANK TOWER, GROUND FLOOR, BKC ROAD, MUMBAI, 400051 INVOICE NO: STATE :MAHARASHTRA STATE CODE :27 MGCBNFS102230037 GSTIN :27AAACI1195H1ZM SR.NO. DESCRIPTION HSN CODE DETAILS COUNT UNIT AMOUNT(RS.) INTERCHANGE RECEIVED FOR THE MONTH OF FEB-23 997158 NO. OF FINANCIAL TRANSACTIONS 387 6579.00 NO. OF NON-FINANCIAL TRANSACTIONS 23 138.00 TOTAL 6717.00 CGST 604.53 SGST/UGST @9%% 604.53 IGST @ 18% 0.00 GRAND TOTAL 792"
903645,1519808,1018529,DIGITALLY SIGNED,911,927,,Signature Remarks,ICIC_MGCB_NFS1_202302_D_MGCBNFS102230037.txt,"D TOTAL 7926.06 TOTAL (AMOUNT IN WORDS) RUPEES SEVEN THOUSAND NINE HUNDRED TWENTY SIX AND SIX PAISE ONLY FOR THE MOGAVEERA CO-OPERATIVE BANK LTD GSTIN: 27AAAAT3999G2ZO PAN: AAAAT3999G STATE: MAHARASHTRA APPROVAL SIGNATURE SIGNOR: PREETI PRAVIN CHOUDHARY DATE: TUESDAY, APRIL 11, 2023 5:20 PM REASON: DIGITALLY SIGNED"
903648,1519809,1018522,"KOLHAPUR HO: SHREEBHAVAN, 167 B, MANGALWARPETH, KOLHAPUR",29,85,,PDF_Address,ICIC_MHMX_MMS1_202302_D_MHMXMMS102230004.txt,"SHRI MAHALAXMI CO-OP BAK LTD KOLHAPUR HO: SHREEBHAVAN, 167 B, MANGALWARPETH, KOLHAPUR INVOICE DATE: 28-02-2023 CUSTOMER: ICICI BANK LTD. ADDRESS: ICICI BANK TOWERS, BANDRA KURLA COMPLEX, MUMBAI - 400051 INVOICE NO: MHMXMMS102230004 STATE: MAHARASHTRA STATE CODE: 27 GSTIN: 27AAACI1195H1ZM SR. NO. DESCRIPTION HSN CODE DETAILS COUNT UNIT AMOUNT (RS.) INTERCHANGE RECEIVED FOR THE MONTH "
903650,1519809,1018521,SHRI MAHALAXMI CO-OP BAK LTD,0,28,,PDF_Bank Name,ICIC_MHMX_MMS1_202302_D_MHMXMMS102230004.txt,"SHRI MAHALAXMI CO-OP BAK LTD KOLHAPUR HO: SHREEBHAVAN, 167 B, MANGALWARPETH, KOLHAPUR INVOICE DATE: 28-02-2023 CUSTOMER: ICICI BANK LTD. ADDRESS: ICICI BANK TOWERS, BANDRA KURLA COMPLEX, MUMBAI - 400051 INVOICE NO: MHMXMMS102230004 STATE: MAHARASHTRA STATE CODE: 27 GSTIN: 27AAACI1195H1ZM SR. NO. DESCRIPTION HSN CODE DETAILS CO"
903659,1519809,1018524,INTERCHANGE RECEIVED FOR THE MONTH OF FEB-23 997158 INCENTIVE 20.00 TOTA 20.00,350,428,,PDF_Interchange Fees,ICIC_MHMX_MMS1_202302_D_MHMXMMS102230004.txt,"VAN, 167 B, MANGALWARPETH, KOLHAPUR INVOICE DATE: 28-02-2023 CUSTOMER: ICICI BANK LTD. ADDRESS: ICICI BANK TOWERS, BANDRA KURLA COMPLEX, MUMBAI - 400051 INVOICE NO: MHMXMMS102230004 STATE: MAHARASHTRA STATE CODE: 27 GSTIN: 27AAACI1195H1ZM SR. NO. DESCRIPTION HSN CODE DETAILS COUNT UNIT AMOUNT (RS.) INTERCHANGE RECEIVED FOR THE MONTH OF FEB-23 997158 INCENTIVE 20.00 TOTA 20.00 CGST 9% 1.80 SGST/UGST @ 9% 1.80 IGST @ 18% GRAND TOTAL 23.60 TOTAL (AMOUNT IN WORDS) RUPEES TWENTY THREE AND SIXTY PAISE ONLY FOR SHRI MAHALAXMI CO-OP BAK LTD KOLHAPUR GSTIN: 27AAATS3679R12 PAN: AAATS3679R STATE: MAHARASHTRA SIGNATURE NOT VERIFIED"
903668,1519809,1018529,SIGNATURE NOT VERIFIED,655,677,,Signature Remarks,ICIC_MHMX_MMS1_202302_D_MHMXMMS102230004.txt,CHANGE RECEIVED FOR THE MONTH OF FEB-23 997158 INCENTIVE 20.00 TOTA 20.00 CGST 9% 1.80 SGST/UGST @ 9% 1.80 IGST @ 18% GRAND TOTAL 23.60 TOTAL (AMOUNT IN WORDS) RUPEES TWENTY THREE AND SIXTY PAISE ONLY FOR SHRI MAHALAXMI CO-OP BAK LTD KOLHAPUR GSTIN: 27AAATS3679R12 PAN: AAATS3679R STATE: MAHARASHTRA SIGNATURE NOT VERIFIED
903672,1519810,1018522,"HO. URBAN BANK ROAD, HIGHWAY, MEHSANA",36,73,,PDF_Address,ICIC_MSNU_IMPS_202302_D_MSNUIMPS02230060.txt,"THE MEHSANA URBAN CO-OPERATIVE BANK HO. URBAN BANK ROAD, HIGHWAY, MEHSANA INVOICE DATE: 28-02-2023 CUSTOMER:ICICI BANK LTD. ADDRESS :ICICI BANK TOWER, GROUND FLOOR, BKC ROAD, MUMBAI INVOICE NO: STATE :MAHARASHTRA STATE CODE :27 MSNUIMPS02230060 GSTIN :27AAACI1195H1ZM SR.NO. DESCRIPTION HSN CODE DETAILS COUNT UNIT AMOUNT(RS.) INTERCHANGE RECEIVED FOR THE MONTH OF FEB-23 9"
903674,1519810,1018521,HE MEHSANA URBAN CO-OPERATIVE BANK ,1,36,,PDF_Bank Name,ICIC_MSNU_IMPS_202302_D_MSNUIMPS02230060.txt,"THE MEHSANA URBAN CO-OPERATIVE BANK HO. URBAN BANK ROAD, HIGHWAY, MEHSANA INVOICE DATE: 28-02-2023 CUSTOMER:ICICI BANK LTD. ADDRESS :ICICI BANK TOWER, GROUND FLOOR, BKC ROAD, MUMBAI INVOICE NO: STATE :MAHARASHTRA STATE CODE :27 MSNUIMPS02230060 GSTIN :27AAACI1195H1ZM SR.NO. DESCRIPTION HSN CODE DETAILS COUNT UNIT AMOUNT(RS.) INTERCHAN"
903681,1519810,1018524, INTERCHANGE RECEIVED FOR THE MONTH OF FEB-23 997158 FUND TRANSFER TRANSACTIONS 4745 8436.75 TOTAL 8436.75,326,432,,PDF_Interchange Fees,ICIC_MSNU_IMPS_202302_D_MSNUIMPS02230060.txt,"TIVE BANK HO. URBAN BANK ROAD, HIGHWAY, MEHSANA INVOICE DATE: 28-02-2023 CUSTOMER:ICICI BANK LTD. ADDRESS :ICICI BANK TOWER, GROUND FLOOR, BKC ROAD, MUMBAI INVOICE NO: STATE :MAHARASHTRA STATE CODE :27 MSNUIMPS02230060 GSTIN :27AAACI1195H1ZM SR.NO. DESCRIPTION HSN CODE DETAILS COUNT UNIT AMOUNT(RS.) INTERCHANGE RECEIVED FOR THE MONTH OF FEB-23 997158 FUND TRANSFER TRANSACTIONS 4745 8436.75 TOTAL 8436.75 CGST @ 9% 0.00 SGST/UGST @9%% 0,00 IGST @ 18% 1518.62 GRAND TOTAL 9955.37 TOTAL (AMOUNT IN WORDS) RUPEES NINE THOUSAND NINE HUNDRED FIFTY FIVE AND THIRTY SEVEN PAISE ONLY FOR THE MEHSANA URBAN CO-OPERATIVE BANK GSTIN: 24AAAAT2500RIZH PAN: AAAAT2500R STATE: GUJARAT APPROVAL SIGNATURE SIGNOR: RAJENDR"
903684,1519810,1018520,MSNUIMPS02230060,228,244,,PDF_Invoice Number,ICIC_MSNU_IMPS_202302_D_MSNUIMPS02230060.txt,"THE MEHSANA URBAN CO-OPERATIVE BANK HO. URBAN BANK ROAD, HIGHWAY, MEHSANA INVOICE DATE: 28-02-2023 CUSTOMER:ICICI BANK LTD. ADDRESS :ICICI BANK TOWER, GROUND FLOOR, BKC ROAD, MUMBAI INVOICE NO: STATE :MAHARASHTRA STATE CODE :27 MSNUIMPS02230060 GSTIN :27AAACI1195H1ZM SR.NO. DESCRIPTION HSN CODE DETAILS COUNT UNIT AMOUNT(RS.) INTERCHANGE RECEIVED FOR THE MONTH OF FEB-23 997158 FUND TRANSFER TRANSACTIONS 4745 8436.75 TOTAL 8436.75 CGST @ 9% 0.00 SGST/UGST @9%% 0,00 IGST @ 18% 1518.62 GRAND TOTAL 9955.37 TOTAL (AMOUNT IN WORDS) RUPEES NINE T"
903688,1519810,1018529,DIGITALLY SIGNED,798,814,,Signature Remarks,ICIC_MSNU_IMPS_202302_D_MSNUIMPS02230060.txt," 9955.37 TOTAL (AMOUNT IN WORDS) RUPEES NINE THOUSAND NINE HUNDRED FIFTY FIVE AND THIRTY SEVEN PAISE ONLY FOR THE MEHSANA URBAN CO-OPERATIVE BANK GSTIN: 24AAAAT2500RIZH PAN: AAAAT2500R STATE: GUJARAT APPROVAL SIGNATURE SIGNOR: RAJENDRAKUMAR SITARAM PATEL DATE: MONDAY, MARCH 20, 2023 5:57 PM REASON: DIGITALLY SIGNED"
903693,1519811,1018522,"NI APARNA CHITRA MANDIRA COMPLEX, MANVI",37,76,,PDF_Address,ICIC_MVIX_NFS1_202302_D_MVIXNFS102230028.txt,"MANVI PATTANA SOUHARDA SAHAKARI BANK NI APARNA CHITRA MANDIRA COMPLEX, MANVI INVOICE DATE: 28-02-2023 CUSTOMER:ICICI BANK LTD. ADDRESS :ICICI BANK TOWER, GROUND FLOOR, BKC ROAD, MUMBAI, 400051 INVOICE NO: STATE :MAHARASHTRA STATE CODE :27 MVIXNFS102230028 GSTIN :27AAACI1195H1ZM SR.NO. DESCRIPTION HSN CODE DETAILS COUNT UNIT AMOUNT(RS.) INTERCHANGE RECEIVED FOR THE MONTH OF "
903694,1519811,1018521,MANVI PATTANA SOUHARDA SAHAKARI BANK,0,36,,PDF_Bank Name,ICIC_MVIX_NFS1_202302_D_MVIXNFS102230028.txt,"MANVI PATTANA SOUHARDA SAHAKARI BANK NI APARNA CHITRA MANDIRA COMPLEX, MANVI INVOICE DATE: 28-02-2023 CUSTOMER:ICICI BANK LTD. ADDRESS :ICICI BANK TOWER, GROUND FLOOR, BKC ROAD, MUMBAI, 400051 INVOICE NO: STATE :MAHARASHTRA STATE CODE :27 MVIXNFS102230028 GSTIN :27AAACI1195H1ZM SR.NO. DESCRIPTION HSN CODE DETAILS COUNT UNIT AMOUNT(RS."
903700,1519811,1018524, INTERCHANGE RECEIVED FOR THE MONTH OF FEB-23 997158 NO. OF FINANCIAL TRANSACTIONS 210 3570.00 NO. OF NON-FINANCIAL TRANSACTIONS 26 156.00 TOTAL 3726.00,337,489,,PDF_Interchange Fees,ICIC_MVIX_NFS1_202302_D_MVIXNFS102230028.txt,"NI APARNA CHITRA MANDIRA COMPLEX, MANVI INVOICE DATE: 28-02-2023 CUSTOMER:ICICI BANK LTD. ADDRESS :ICICI BANK TOWER, GROUND FLOOR, BKC ROAD, MUMBAI, 400051 INVOICE NO: STATE :MAHARASHTRA STATE CODE :27 MVIXNFS102230028 GSTIN :27AAACI1195H1ZM SR.NO. DESCRIPTION HSN CODE DETAILS COUNT UNIT AMOUNT(RS.) INTERCHANGE RECEIVED FOR THE MONTH OF FEB-23 997158 NO. OF FINANCIAL TRANSACTIONS 210 3570.00 NO. OF NON-FINANCIAL TRANSACTIONS 26 156.00 TOTAL 3726.00 CGST @ 9% 0.00 SGST/UGST @9%% 0,00 IGST @ 18% 670.68 GRAND TOTAL 4396.68 TOTAL (AMOUNT IN WORDS) RUPEES FOUR THOUSAND THREE HUNDRED NINTY SIX AND SIXTY EIGHT PAISE ONLY FOR MANVI PATTANA SOUHARDA SAHAKARI BANK NI GSTIN: 29AABAM1631P1ZB PAN: AABAM1631P STATE: KARNATAKA APPROVAL SIGNATURE SIGNER: M N"
903702,1519811,1018520,MVIXNFS102230028,239,255,,PDF_Invoice Number,ICIC_MVIX_NFS1_202302_D_MVIXNFS102230028.txt,"MANVI PATTANA SOUHARDA SAHAKARI BANK NI APARNA CHITRA MANDIRA COMPLEX, MANVI INVOICE DATE: 28-02-2023 CUSTOMER:ICICI BANK LTD. ADDRESS :ICICI BANK TOWER, GROUND FLOOR, BKC ROAD, MUMBAI, 400051 INVOICE NO: STATE :MAHARASHTRA STATE CODE :27 MVIXNFS102230028 GSTIN :27AAACI1195H1ZM SR.NO. DESCRIPTION HSN CODE DETAILS COUNT UNIT AMOUNT(RS.) INTERCHANGE RECEIVED FOR THE MONTH OF FEB-23 997158 NO. OF FINANCIAL TRANSACTIONS 210 3570.00 NO. OF NON-FINANCIAL TRANSACTIONS 26 156.00 TOTAL 3726.00 CGST @ 9% 0.00 SGST/UGST @9%% 0,00 IGST @ 18% 670.68 GRAND TOTAL "
903704,1519811,1018529,DIGITALLY SIGNED,844,860,,Signature Remarks,ICIC_MVIX_NFS1_202302_D_MVIXNFS102230028.txt,"RAND TOTAL 4396.68 TOTAL (AMOUNT IN WORDS) RUPEES FOUR THOUSAND THREE HUNDRED NINTY SIX AND SIXTY EIGHT PAISE ONLY FOR MANVI PATTANA SOUHARDA SAHAKARI BANK NI GSTIN: 29AABAM1631P1ZB PAN: AABAM1631P STATE: KARNATAKA APPROVAL SIGNATURE SIGNER: M NAGARAJA DATA: TUESDAY, 11 APRIL, 2023 01:38 PM REASON: DIGITALLY SIGNED"
